createdAt,createdBy,LastChangedAt,LastChangedBy,TravelUUID,TravelID,BeginDate,EndDate,BookingFee,TotalPrice,CurrencyCode_code,Progress,Description,TravelStatus_code,to_Agency_AgencyID,to_Customer_CustomerID
2021-10-08T02:47:34.000Z,Meier,2022-09-01T14:09:25.812Z,privileged,D4657221A8E4645C17002DF03754AB66,131,2025-11-02,2025-11-04,30,8016,EUR,100,Sightseeing in Frankfurt/Main,A,070030,000090
2021-10-07T22:15:19.000Z,Koslowski,2022-09-01T14:09:25.812Z,privileged,D5657221A8E4645C17002DF03754AB66,132,2025-11-02,2025-11-04,60,15794,EUR,100,Sightseeing in Frankfurt/Main,A,070028,000185
2021-09-30T01:40:17.000Z,Waldmann,2022-09-01T13:50:48.589Z,privileged,D6657221A8E4645C17002DF03754AB66,133,2025-11-02,2025-11-02,30,5291,EUR,65,"Business Trip for Christine, Theresia, Chantal",O,070008,000304
2021-10-11T05:43:13.000Z,Benz,2022-09-01T13:50:48.589Z,privileged,D7657221A8E4645C17002DF03754AB66,134,2025-11-02,2025-11-02,20,3678,EUR,65,"Business Trip for Astrid, Anna",O,070007,000600
2021-10-11T18:39:00.000Z,Barth,2022-09-01T13:50:48.589Z,privileged,D8657221A8E4645C17002DF03754AB66,135,2025-11-02,2025-11-05,120,34020,EUR,65,Business Trip,O,070039,000658
2021-10-02T00:46:17.000Z,Picard,2022-09-01T13:50:48.589Z,privileged,D9657221A8E4645C17002DF03754AB66,136,2025-11-02,2025-11-02,20,3770,EUR,65,"Business Trip for Jean-Luc, Cindy",O,070008,000181
2021-09-30T14:54:23.000Z,Gahl,2022-09-01T13:50:48.589Z,privileged,DA657221A8E4645C17002DF03754AB66,137,2025-11-02,2025-11-03,40,9083,EUR,65,"Vacation for Allen, Theresia,",O,070012,000246
2021-10-13T23:20:43.000Z,Illner,2022-09-01T13:50:48.589Z,privileged,DB657221A8E4645C17002DF03754AB66,138,2025-11-02,2025-11-03,20,4488,EUR,65,"Vacation for Ruth,",O,070013,000647
2021-10-13T15:11:30.000Z,Benz,2022-09-01T13:50:48.589Z,privileged,DC657221A8E4645C17002DF03754AB66,139,2025-11-02,2022-08-31,100,29826,EUR,65,Vacation,O,070041,000656
2021-10-16T11:44:41.000Z,Kirk,2022-09-01T13:50:48.589Z,privileged,DD657221A8E4645C17002DF03754AB66,140,2025-11-02,2022-08-31,100,29790,EUR,65,Vacation,O,070043,000269
2021-10-05T09:28:24.000Z,Weiss,2022-09-01T13:50:48.589Z,privileged,DE657221A8E4645C17002DF03754AB66,141,2025-11-02,2022-08-31,50,15083,EUR,65,Vacation,O,070050,000081
2021-10-14T03:36:56.000Z,Marshall,2022-09-01T13:50:48.589Z,privileged,DF657221A8E4645C17002DF03754AB66,142,2025-11-02,2025-11-03,40,9361,EUR,65,"Vacation for August, James,",O,070013,000119
2021-10-11T02:51:36.000Z,Zimmermann,2022-09-01T13:50:48.589Z,privileged,E0657221A8E4645C17002DF03754AB66,143,2025-11-02,2025-11-03,40,9437,EUR,65,Business Trip to Germany,O,070017,000639
2021-10-01T08:34:30.000Z,D´Oultrement,2022-09-01T13:50:48.589Z,privileged,E1657221A8E4645C17002DF03754AB66,144,2025-11-02,2022-08-31,100,30407,EUR,65,Vacation,O,070041,000154
2021-09-29T17:14:19.000Z,Columbo,2022-09-01T13:50:48.589Z,privileged,E2657221A8E4645C17002DF03754AB66,145,2025-11-02,2025-11-03,60,14302,EUR,65,"Vacation for Laura, Anna, Claire,",O,070015,000199
2021-10-01T23:01:35.000Z,Dumbach,2022-09-01T13:50:48.589Z,privileged,E3657221A8E4645C17002DF03754AB66,146,2025-11-02,2025-11-03,60,14574,EUR,65,"Vacation for Theresia, Ulla, Thomas,",O,070013,000357
2021-10-13T05:10:57.000Z,Detemple,2022-09-01T13:50:48.589Z,privileged,E4657221A8E4645C17002DF03754AB66,147,2025-11-02,2025-11-02,10,2144,EUR,50,Vacation,O,070001,000696
2021-10-03T11:42:44.000Z,Koslowski,2022-09-01T13:50:48.589Z,privileged,E5657221A8E4645C17002DF03754AB66,148,2025-11-02,2022-08-31,50,15462,EUR,65,Vacation,O,070047,000697
2021-10-11T18:28:19.000Z,Dumbach,2022-09-01T13:50:48.589Z,privileged,E6657221A8E4645C17002DF03754AB66,149,2025-11-02,2025-11-03,20,4830,EUR,65,"Vacation for Irmtraut,",O,070011,000419
2021-10-03T22:40:32.000Z,Hunter,2022-09-01T13:50:48.589Z,privileged,E7657221A8E4645C17002DF03754AB66,150,2025-11-02,2025-11-03,40,9897,EUR,65,Business Trip to Germany,O,070018,000552
2021-10-12T18:04:56.000Z,Gutenberg,2022-09-01T13:50:48.589Z,privileged,E8657221A8E4645C17002DF03754AB66,151,2025-11-02,2022-08-31,50,15450,EUR,65,Vacation,O,070046,000317
2021-10-04T06:05:17.000Z,Meier,2022-09-01T13:50:48.589Z,privileged,E9657221A8E4645C17002DF03754AB66,152,2025-11-02,2025-11-02,20,4388,EUR,65,"Business Trip for Christa, Horst",O,070010,000258
2021-10-12T00:49:13.000Z,Müller,2022-09-01T13:50:48.589Z,privileged,EA657221A8E4645C17002DF03754AB66,153,2025-11-02,2022-08-31,50,15454,EUR,65,Vacation,O,070043,000039
2021-10-05T04:08:11.000Z,Matthaeus,2022-09-01T13:50:48.589Z,privileged,EB657221A8E4645C17002DF03754AB66,154,2025-11-02,2025-11-03,60,15055,EUR,65,"Vacation for Adam, Max, Ludwig,",O,070013,000598
2021-10-02T12:31:56.000Z,Matthaeus,2022-09-01T13:50:48.589Z,privileged,EC657221A8E4645C17002DF03754AB66,155,2025-11-02,2022-08-31,150,47464,EUR,65,Vacation,O,070048,000295
2021-10-09T20:38:38.000Z,Henry,2022-09-01T14:09:25.812Z,privileged,ED657221A8E4645C17002DF03754AB66,156,2025-11-02,2025-11-05,40,12586,EUR,100,Visiting Irmtraut,A,070031,000124
2021-09-29T07:27:26.000Z,Meier,2022-09-01T13:50:48.589Z,privileged,EE657221A8E4645C17002DF03754AB66,157,2025-11-02,2025-11-05,80,25347,EUR,65,Business Trip,O,070039,000473
2021-10-02T23:49:30.000Z,Legrand,2022-09-01T13:50:48.589Z,privileged,EF657221A8E4645C17002DF03754AB66,158,2025-11-02,2025-11-04,60,18177,EUR,65,Vacation to Germany,O,070024,000533
2021-10-08T02:07:04.000Z,Martin,2022-09-01T13:50:48.589Z,privileged,F0657221A8E4645C17002DF03754AB66,159,2025-11-02,2022-08-31,150,48264,EUR,65,Vacation,O,070050,000472
2021-10-11T20:23:37.000Z,Ryan,2022-09-01T13:50:48.589Z,privileged,F1657221A8E4645C17002DF03754AB66,160,2025-11-02,2025-11-03,20,5400,EUR,65,Business Trip to Germany,O,070018,000276
2021-09-29T04:48:23.000Z,Jacqmain,2022-09-01T13:50:48.589Z,privileged,F2657221A8E4645C17002DF03754AB66,161,2025-11-02,2025-11-02,10,2522,EUR,50,Vacation,O,070004,000524
2021-10-05T05:23:51.000Z,Dumbach,2022-09-01T13:50:48.589Z,privileged,F3657221A8E4645C17002DF03754AB66,162,2025-11-02,2022-08-31,50,16490,EUR,65,Vacation,O,070042,000216
2021-10-16T10:25:37.000Z,D´Oultrement,2022-09-01T13:50:48.589Z,privileged,F4657221A8E4645C17002DF03754AB66,163,2025-11-04,2026-09-02,40,14275,SGD,65,Business Trip,O,070040,000210
2021-09-30T04:37:30.000Z,Neubasler,2022-09-01T14:09:25.812Z,privileged,F5657221A8E4645C17002DF03754AB66,164,2025-11-04,2022-08-31,90,32735,SGD,100,Sightseeing in Singapore,A,070030,000543
2021-10-02T10:25:21.000Z,Barth,2022-09-01T14:09:25.812Z,privileged,F6657221A8E4645C17002DF03754AB66,165,2025-11-04,2022-08-31,30,10873,SGD,100,Sightseeing in Singapore,A,070030,000592
2021-10-12T21:59:17.000Z,Müller,2022-09-01T14:09:25.812Z,privileged,F7657221A8E4645C17002DF03754AB66,166,2025-11-04,2022-08-31,30,11018,SGD,100,Sightseeing in Singapore,A,070028,000500
2021-10-08T14:06:29.000Z,Müller,2022-09-01T14:09:25.812Z,privileged,F8657221A8E4645C17002DF03754AB66,167,2025-11-04,2026-09-02,120,43477,SGD,100,Business Trip,A,070037,000228
2021-10-14T17:11:51.000Z,Gahl,2022-09-01T14:05:07.422Z,privileged,F9657221A8E4645C17002DF03754AB66,168,2025-11-04,2026-09-02,80,29205,SGD,65,Vacation,O,070046,000269
2021-10-16T09:20:36.000Z,Fischmann,2022-09-01T14:09:25.812Z,privileged,FA657221A8E4645C17002DF03754AB66,169,2025-11-04,2026-09-02,40,14704,SGD,100,Visiting Illya,A,070035,000456
2021-10-16T12:55:23.000Z,Dumbach,2022-09-01T14:05:07.422Z,privileged,FB657221A8E4645C17002DF03754AB66,170,2025-11-04,2025-11-05,40,15512,SGD,65,"Vacation for Gisela, James,",O,070015,000569
2021-10-16T00:44:10.000Z,Marshall,2022-09-01T14:09:25.812Z,privileged,FC657221A8E4645C17002DF03754AB66,171,2025-11-04,2026-09-02,40,14912,SGD,100,Visiting Adam,A,070034,000060
2021-10-16T06:25:33.000Z,Pan,2022-09-01T14:05:07.422Z,privileged,FD657221A8E4645C17002DF03754AB66,172,2025-11-04,2026-09-02,80,29781,SGD,65,Business Trip,O,070038,000677
2021-10-14T08:56:07.000Z,Vrsic,2022-09-01T14:05:07.422Z,privileged,FE657221A8E4645C17002DF03754AB66,173,2025-11-04,2025-11-05,40,15602,SGD,65,Business Trip to Singapore,O,070020,000565
2021-10-01T20:58:33.000Z,Jeremias,2022-09-01T14:05:07.422Z,privileged,FF657221A8E4645C17002DF03754AB66,174,2025-11-04,2026-09-02,80,29679,SGD,65,Business Trip,O,070038,000355
2021-10-17T18:42:07.000Z,Hansmann,2022-09-01T14:09:25.812Z,privileged,00667221A8E4645C17002DF03754AB66,175,2025-11-04,2022-08-31,60,23439,SGD,100,Sightseeing in Singapore,A,070029,000318
2021-10-05T05:32:14.000Z,Montero,2022-09-01T14:01:32.962Z,privileged,01667221A8E4645C17002DF03754AB66,176,2025-11-04,2025-11-05,40,16041,SGD,65,Business Trip to Singapore,O,070020,000326
2021-10-13T02:39:11.000Z,Gueldenpfenn,2022-09-01T14:01:32.962Z,privileged,02667221A8E4645C17002DF03754AB66,177,2025-11-04,2025-11-05,20,8011,SGD,65,"Vacation for James,",O,070011,000079
2021-10-06T10:07:52.000Z,Montero,2022-09-01T14:09:25.812Z,privileged,03667221A8E4645C17002DF03754AB66,178,2025-11-04,2022-08-31,60,23725,SGD,100,Sightseeing in Singapore,A,070029,000371
2021-10-15T08:10:44.000Z,Trensch,2022-09-01T14:09:25.812Z,privileged,04667221A8E4645C17002DF03754AB66,179,2025-11-04,2022-08-31,90,36048,SGD,100,Sightseeing in Singapore,A,070027,000372
2021-10-18T16:33:07.000Z,Illner,2022-09-01T14:01:32.962Z,privileged,05667221A8E4645C17002DF03754AB66,180,2025-11-04,2025-11-04,30,13052,SGD,65,Vacation,O,070004,000470
2021-10-08T05:40:00.000Z,Buehler,2022-09-01T14:01:32.962Z,privileged,06667221A8E4645C17002DF03754AB66,181,2025-11-04,2022-08-31,60,24266,SGD,65,Vacation to Singapore,O,070021,000396
2021-10-20T13:22:38.000Z,Sudhoff,2022-09-01T14:01:32.962Z,privileged,07667221A8E4645C17002DF03754AB66,182,2025-11-04,2025-11-04,20,8988,SGD,65,Vacation,O,070003,000146
2021-10-08T18:58:29.000Z,Wohl,2022-09-01T14:01:32.962Z,privileged,08667221A8E4645C17002DF03754AB66,183,2025-11-04,2025-11-05,40,16677,SGD,65,Business Trip to Singapore,O,070018,000388
2021-10-06T06:51:15.000Z,Sommer,2022-09-01T14:09:25.812Z,privileged,09667221A8E4645C17002DF03754AB66,184,2025-11-04,2022-08-31,30,12149,SGD,100,Sightseeing in Singapore,A,070027,000256
2021-10-03T08:22:10.000Z,Koslowski,2022-09-01T14:09:25.812Z,privileged,0A667221A8E4645C17002DF03754AB66,185,2025-11-04,2022-08-31,90,37135,SGD,100,Sightseeing in Singapore,A,070030,000721
2021-10-14T07:25:43.000Z,Legrand,2022-09-01T14:01:32.962Z,privileged,0B667221A8E4645C17002DF03754AB66,186,2025-11-04,2026-09-02,80,31860,SGD,65,Business Trip,O,070039,000638
2021-10-12T18:07:42.000Z,Sessler,2022-09-01T14:01:32.962Z,privileged,0C667221A8E4645C17002DF03754AB66,187,2025-11-04,2025-11-05,40,17123,SGD,65,Business Trip to Singapore,O,070018,000401
2021-10-10T15:13:28.000Z,Ryan,2022-09-01T14:01:32.962Z,privileged,0D667221A8E4645C17002DF03754AB66,188,2025-11-04,2026-09-02,40,16023,SGD,65,Vacation,O,070047,000454
2021-10-15T08:34:44.000Z,Columbo,2022-09-01T14:01:32.962Z,privileged,0E667221A8E4645C17002DF03754AB66,189,2025-11-04,2026-09-02,40,16278,SGD,65,Vacation,O,070049,000568
2021-10-20T10:17:04.000Z,Leisert,2022-09-01T14:01:32.962Z,privileged,0F667221A8E4645C17002DF03754AB66,190,2025-11-04,2025-11-04,30,14256,SGD,65,"Business Trip for James, Harish, Stephen",O,070007,000394
2021-10-15T06:15:59.000Z,Ryan,2022-09-01T14:01:32.962Z,privileged,10667221A8E4645C17002DF03754AB66,191,2025-11-04,2025-11-04,30,14279,SGD,65,"Business Trip for Andreas, Max, Kurt",O,070008,000656
2021-10-01T20:58:53.000Z,Matthaeus,2022-09-01T14:09:25.812Z,privileged,11667221A8E4645C17002DF03754AB66,192,2025-11-04,2022-08-31,60,25860,SGD,100,Sightseeing in Singapore,A,070029,000168
2021-10-18T10:20:12.000Z,Kreiss,2022-09-01T14:01:32.962Z,privileged,12667221A8E4645C17002DF03754AB66,193,2025-11-04,2025-11-05,60,27471,SGD,65,Business Trip to Singapore,O,070020,000615
2021-10-13T17:06:22.000Z,Kreiss,2022-09-01T14:01:32.962Z,privileged,13667221A8E4645C17002DF03754AB66,194,2025-11-04,2022-08-31,60,26416,SGD,65,Vacation to Singapore,O,070024,000322
2021-10-16T01:52:19.000Z,Heller,2022-09-01T14:01:32.962Z,privileged,14667221A8E4645C17002DF03754AB66,195,2025-11-04,2025-11-05,20,9096,SGD,65,Business Trip to Singapore,O,070020,000108
2021-10-11T08:15:39.000Z,Zimmermann,2022-09-01T14:01:32.962Z,privileged,15667221A8E4645C17002DF03754AB66,196,2025-11-04,2025-11-04,20,10313,SGD,65,Vacation,O,070001,000166
2021-10-16T19:01:02.000Z,Zimmermann,2022-09-01T14:09:25.812Z,privileged,16667221A8E4645C17002DF03754AB66,197,2025-11-04,2026-09-02,80,33575,SGD,100,Business Trip,A,070037,000583
2021-10-16T07:18:29.000Z,Pan,2022-09-01T14:01:32.962Z,privileged,17667221A8E4645C17002DF03754AB66,198,2025-11-04,2025-11-05,40,18742,SGD,65,Business Trip to Singapore,O,070017,000345
2021-10-17T21:10:25.000Z,Prinz,2022-09-01T14:01:32.962Z,privileged,18667221A8E4645C17002DF03754AB66,199,2025-11-04,2025-11-05,20,9385,SGD,65,Business Trip to Singapore,O,070020,000066
2021-10-12T12:05:46.000Z,Montero,2022-09-01T14:01:32.962Z,privileged,19667221A8E4645C17002DF03754AB66,200,2025-11-04,2025-11-04,10,5283,SGD,50,Business Trip for Guenther,O,070009,000470
2021-10-10T02:28:44.000Z,Jacqmain,2022-09-01T14:01:32.962Z,privileged,1A667221A8E4645C17002DF03754AB66,201,2025-11-04,2026-09-02,80,34071,SGD,65,Vacation,O,070047,000314
2021-10-06T03:41:04.000Z,Deichgraeber,2022-09-01T14:01:32.962Z,privileged,1B667221A8E4645C17002DF03754AB66,202,2025-11-04,2026-09-02,80,34446,SGD,65,Business Trip,O,070040,000135
2021-10-13T21:02:31.000Z,Kramer,2022-09-01T14:01:32.962Z,privileged,1C667221A8E4645C17002DF03754AB66,203,2025-11-04,2022-08-31,30,13976,SGD,65,Vacation to Singapore,O,070022,000659
2021-10-04T22:19:19.000Z,Marshall,2022-09-01T14:01:32.962Z,privileged,1D667221A8E4645C17002DF03754AB66,204,2025-11-04,2025-11-05,40,19613,SGD,65,Business Trip to Singapore,O,070016,000530
2021-10-02T04:39:59.000Z,Leisert,2022-09-01T14:01:32.962Z,privileged,1E667221A8E4645C17002DF03754AB66,205,2025-11-04,2026-09-02,80,34814,SGD,65,Vacation,O,070044,000259
2021-10-19T23:49:43.000Z,Sisko,2022-09-01T14:09:25.812Z,privileged,1F667221A8E4645C17002DF03754AB66,206,2025-11-04,2022-08-31,60,28346,SGD,100,Sightseeing in Singapore,A,070027,000496
2021-10-18T08:58:19.000Z,Illner,2022-09-01T14:09:25.812Z,privileged,20667221A8E4645C17002DF03754AB66,207,2025-11-04,2026-09-02,120,52896,SGD,100,Visiting Cindy,A,070032,000515
2021-10-13T17:19:40.000Z,Weiss,2022-09-01T14:01:32.962Z,privileged,21667221A8E4645C17002DF03754AB66,208,2025-11-04,2025-11-04,20,11424,SGD,65,"Business Trip for Jean-Luc, Johann",O,070009,000328
2021-10-18T10:36:04.000Z,Benjamin,2022-09-01T14:01:32.962Z,privileged,22667221A8E4645C17002DF03754AB66,209,2025-11-04,2025-11-04,30,17543,SGD,65,"Business Trip for Johannes, Anna, Sophie",O,070006,000581
2021-10-06T11:25:41.000Z,Koller,2022-09-01T14:09:25.812Z,privileged,23667221A8E4645C17002DF03754AB66,210,2025-11-04,2026-09-02,80,36198,SGD,100,Visiting Felix,A,070031,000518
2021-10-07T23:15:04.000Z,Buehler,2022-09-01T14:01:32.962Z,privileged,24667221A8E4645C17002DF03754AB66,211,2021-11-07,2021-11-07,10,157,USD,50,Vacation to USA,O,070024,000606
2021-10-19T20:16:15.000Z,Cesari,2022-09-01T14:01:32.962Z,privileged,25667221A8E4645C17002DF03754AB66,212,2021-11-07,2021-11-07,20,389,USD,65,"Vacation for Jasmin, Kristina",O,070014,000086
2021-10-21T03:31:07.000Z,Hoffen,2022-09-01T14:01:32.962Z,privileged,26667221A8E4645C17002DF03754AB66,213,2021-11-07,2021-11-07,20,353,USD,65,Business Trip to USA,O,070018,000216
2021-10-13T20:52:07.000Z,Kirk,2022-09-01T14:09:25.812Z,privileged,27667221A8E4645C17002DF03754AB66,214,2021-11-07,2021-11-07,30,557,USD,100,Visiting Gisela,A,070033,000233
2021-10-10T09:56:45.000Z,Wohl,2022-09-01T14:09:25.812Z,privileged,28667221A8E4645C17002DF03754AB66,215,2021-11-07,2021-11-07,30,448,USD,100,"Sightseeing in Miami, Florida",A,070027,000370
2021-10-23T02:57:43.000Z,Hoffen,2022-09-01T14:09:25.812Z,privileged,29667221A8E4645C17002DF03754AB66,216,2021-11-07,2021-11-07,20,302,USD,100,Visiting Adam,A,070035,000724
2021-10-13T04:40:28.000Z,Hansmann,2022-09-01T14:09:25.812Z,privileged,2A667221A8E4645C17002DF03754AB66,217,2021-11-07,2021-11-07,20,391,USD,100,Business Trip,A,070036,000584
2021-10-23T18:40:36.000Z,Hoffen,2022-09-01T14:09:25.812Z,privileged,2B667221A8E4645C17002DF03754AB66,218,2021-11-07,2021-11-07,20,330,USD,100,Business Trip,A,070038,000022
2021-10-07T10:04:54.000Z,Kreiss,2022-09-01T14:01:32.962Z,privileged,2C667221A8E4645C17002DF03754AB66,219,2021-11-07,2021-11-07,10,164,USD,50,Vacation,O,070050,000677
2021-10-17T01:13:55.000Z,Heller,2022-09-01T14:01:32.962Z,privileged,2D667221A8E4645C17002DF03754AB66,220,2021-11-07,2021-11-07,20,376,USD,65,Vacation to USA,O,070023,000178
2021-10-08T14:50:47.000Z,Rahn,2022-09-01T14:09:25.812Z,privileged,2E667221A8E4645C17002DF03754AB66,221,2021-11-07,2021-11-07,10,153,USD,100,Business Trip,A,070037,000074
2021-10-21T14:46:26.000Z,Delon,2022-09-01T14:01:32.962Z,privileged,2F667221A8E4645C17002DF03754AB66,222,2021-11-07,2021-11-07,20,376,USD,65,Vacation,O,070005,000422
2021-10-05T13:00:13.000Z,Koslowski,2022-09-01T14:01:32.962Z,privileged,30667221A8E4645C17002DF03754AB66,223,2021-11-07,2021-11-07,30,482,USD,65,Vacation,O,070046,000206
2021-10-15T16:23:59.000Z,Meier,2022-09-01T14:01:32.962Z,privileged,31667221A8E4645C17002DF03754AB66,224,2021-11-07,2021-11-07,20,310,USD,65,"Vacation for Hendrik, Hendrik",O,070012,000702
2021-10-05T07:00:16.000Z,Becker,2022-09-01T14:09:25.812Z,privileged,32667221A8E4645C17002DF03754AB66,225,2021-11-07,2021-11-07,10,175,USD,100,"Sightseeing in Miami, Florida",A,070026,000442
2021-10-16T15:25:00.000Z,Kreiss,2022-09-01T14:01:32.962Z,privileged,33667221A8E4645C17002DF03754AB66,226,2021-11-07,2021-11-07,20,374,USD,65,Vacation,O,070046,000399
2021-10-16T15:46:58.000Z,Martin,2022-09-01T14:09:25.812Z,privileged,34667221A8E4645C17002DF03754AB66,227,2021-11-07,2021-11-07,20,456,USD,100,"Sightseeing in Miami, Florida",A,070028,000380
2021-10-08T02:47:12.000Z,Goelke,2022-09-01T14:01:32.962Z,privileged,35667221A8E4645C17002DF03754AB66,228,2021-11-07,2021-11-07,30,492,USD,65,"Business Trip for Jean-Luc, Illya, Anna",O,070008,000301
2021-10-09T02:02:48.000Z,Hunter,2022-09-01T14:09:25.812Z,privileged,36667221A8E4645C17002DF03754AB66,229,2021-11-07,2021-11-07,10,179,USD,100,"Sightseeing in Miami, Florida",A,070026,000455
2021-10-22T09:43:24.000Z,Miguel,2022-09-01T14:01:32.962Z,privileged,37667221A8E4645C17002DF03754AB66,230,2021-11-07,2021-11-07,20,332,USD,65,Vacation,O,070042,000124
2021-10-19T00:09:32.000Z,Waldmann,2022-09-01T14:01:32.962Z,privileged,38667221A8E4645C17002DF03754AB66,231,2021-11-07,2021-11-07,10,171,USD,50,Vacation to USA,O,070024,000218
2021-10-13T18:36:17.000Z,Miguel,2022-09-01T14:09:25.812Z,privileged,39667221A8E4645C17002DF03754AB66,232,2021-11-07,2021-11-07,20,457,USD,100,"Sightseeing in Miami, Florida",A,070027,000288
2021-10-23T03:44:45.000Z,Eichbaum,2022-09-01T14:09:25.812Z,privileged,3A667221A8E4645C17002DF03754AB66,233,2021-11-07,2021-11-07,30,636,USD,100,"Sightseeing in Miami, Florida",A,070028,000268
2021-10-15T18:55:48.000Z,Hoffen,2022-09-01T14:01:32.962Z,privileged,3B667221A8E4645C17002DF03754AB66,234,2021-11-07,2021-11-07,20,445,USD,65,Vacation,O,070050,000561
2021-10-08T06:45:00.000Z,Detemple,2022-09-01T14:01:32.962Z,privileged,3C667221A8E4645C17002DF03754AB66,235,2021-11-07,2021-11-07,20,384,USD,65,Vacation to USA,O,070023,000644
2021-10-09T14:17:35.000Z,Buehler,2022-09-01T14:01:32.962Z,privileged,3D667221A8E4645C17002DF03754AB66,236,2021-11-07,2021-11-07,20,542,USD,65,Vacation,O,070004,000014
2021-10-13T09:34:55.000Z,Heller,2022-09-01T14:01:32.962Z,privileged,3E667221A8E4645C17002DF03754AB66,237,2021-11-07,2021-11-07,20,466,USD,65,Vacation,O,070043,000580
2021-10-18T17:32:58.000Z,Delon,2022-09-01T13:50:29.755Z,privileged,3F667221A8E4645C17002DF03754AB66,238,2021-11-07,2021-11-07,10,211,USD,50,Vacation to USA,O,070023,000072
2021-10-13T01:38:56.000Z,Zimmermann,2022-09-01T14:09:25.812Z,privileged,40667221A8E4645C17002DF03754AB66,239,2021-11-07,2021-11-07,30,698,USD,100,Visiting Simon,A,070031,000559
2021-10-15T22:40:00.000Z,Columbo,2022-09-01T13:50:29.755Z,privileged,41667221A8E4645C17002DF03754AB66,240,2021-11-07,2021-11-07,10,222,USD,50,Business Trip for Jean,O,070006,000495
2021-10-05T03:56:01.000Z,Waldmann,2022-09-01T13:50:29.755Z,privileged,42667221A8E4645C17002DF03754AB66,241,2021-11-07,2021-11-07,10,246,USD,50,Vacation to USA,O,070025,000213
2021-10-18T17:42:38.000Z,Deichgraeber,2022-09-01T13:50:29.755Z,privileged,43667221A8E4645C17002DF03754AB66,242,2021-11-07,2021-11-07,20,491,USD,65,Vacation,O,070049,000100
2021-10-11T05:07:06.000Z,Jeremias,2022-09-01T13:50:29.755Z,privileged,44667221A8E4645C17002DF03754AB66,243,2021-11-07,2021-11-07,30,698,USD,65,Vacation,O,070049,000526
2021-10-04T04:27:58.000Z,Leisert,2022-09-01T13:50:29.755Z,privileged,45667221A8E4645C17002DF03754AB66,244,2021-11-07,2021-11-07,10,237,USD,50,Vacation,O,070001,000476
2021-10-11T01:39:39.000Z,Gueldenpfenn,2022-09-01T13:50:29.755Z,privileged,46667221A8E4645C17002DF03754AB66,245,2021-11-07,2021-11-07,10,285,USD,50,Vacation,O,070002,000360
2021-10-14T07:21:04.000Z,Matthaeus,2022-09-01T13:50:29.755Z,privileged,47667221A8E4645C17002DF03754AB66,246,2021-11-07,2021-11-07,30,777,USD,65,Business Trip,O,070039,000010
2021-10-05T05:24:26.000Z,Gahl,2022-09-01T13:50:29.755Z,privileged,48667221A8E4645C17002DF03754AB66,247,2021-11-07,2021-11-07,10,260,USD,50,Vacation,O,070049,000521
2021-10-11T22:49:04.000Z,Dumbach,2022-09-01T13:50:29.755Z,privileged,49667221A8E4645C17002DF03754AB66,248,2021-11-07,2021-11-07,20,542,USD,65,Vacation,O,070041,000072
2021-10-07T04:36:18.000Z,Trensch,2022-09-01T13:50:29.755Z,privileged,4A667221A8E4645C17002DF03754AB66,249,2021-11-07,2021-11-07,10,262,USD,50,Business Trip to USA,O,070019,000281
2021-10-13T13:32:16.000Z,Mustermann,2022-09-01T13:50:29.755Z,privileged,4B667221A8E4645C17002DF03754AB66,250,2021-11-07,2021-11-07,10,261,USD,50,Vacation,O,070044,000649
2021-10-11T04:15:21.000Z,Illner,2022-09-01T14:09:25.812Z,privileged,4C667221A8E4645C17002DF03754AB66,251,2021-11-07,2021-11-07,20,546,USD,100,Visiting Jean-Luc,A,070034,000259
2021-10-13T03:07:50.000Z,Zimmermann,2022-09-01T13:50:29.755Z,privileged,4D667221A8E4645C17002DF03754AB66,252,2021-11-07,2021-11-07,20,609,USD,65,Vacation,O,070005,000145
2021-10-20T08:38:57.000Z,Hoffen,2022-09-01T13:50:29.755Z,privileged,4E667221A8E4645C17002DF03754AB66,253,2021-11-07,2021-11-07,20,613,USD,65,Business Trip to USA,O,070018,000375
